size	128
T	5
J	1
H	0
step-init_step	E	m
897500	-3452	-0.00415039
897600	-3440	-0.00439453
897700	-3466	-0.00402832
897800	-3446	-0.00500488
897900	-3430	-0.00476074
898000	-3424	-0.00415039
898100	-3428	-0.00476074
898200	-3418	-0.00524902
898300	-3420	-0.00585938
898400	-3408	-0.0045166
898500	-3440	-0.00402832
898600	-3428	-0.00427246
898700	-3406	-0.00512695
898800	-3414	-0.00415039
898900	-3410	-0.0032959
899000	-3394	-0.00390625
899100	-3398	-0.00427246
899200	-3410	-0.00488281
899300	-3406	-0.00415039
899400	-3388	-0.00488281
899500	-3412	-0.00317383
899600	-3408	-0.0020752
899700	-3434	-0.00134277
899800	-3434	0.000366211
899900	-3436	-0.00012207
900000	-3456	-0.000488281
900100	-3444	0.00158691
900200	-3422	0.00268555
900300	-3422	0.00244141
900400	-3412	0.00280762
900500	-3408	0.00268555
900600	-3430	0.00305176
900700	-3428	0.00280762
900800	-3432	0.00134277
900900	-3452	0.00134277
901000	-3440	0.000488281
901100	-3416	0.000366211
901200	-3426	0.000610352
901300	-3422	-0.0012207
901400	-3414	0.000732422
901500	-3406	0
901600	-3426	0.000732422
901700	-3442	0.00231934
901800	-3416	0.00109863
901900	-3428	0.00134277
902000	-3450	0.0012207
902100	-3454	0.000976562
902200	-3456	0.00012207
902300	-3480	0.00244141
902400	-3460	0.00476074
902500	-3466	0.00305176
902600	-3474	0.00292969
902700	-3464	0.00305176
902800	-3462	0.00427246
902900	-3462	0.00415039
903000	-3478	0.00402832
903100	-3474	0.0045166
903200	-3466	0.00476074
903300	-3456	0.00500488
903400	-3436	0.00366211
903500	-3422	0.00476074
903600	-3420	0.00561523
903700	-3406	0.00646973
903800	-3418	0.00683594
903900	-3436	0.00744629
904000	-3432	0.00927734
904100	-3434	0.00964355
904200	-3430	0.00793457
904300	-3432	0.00695801
904400	-3432	0.00598145
904500	-3434	0.00463867
904600	-3432	0.00488281
904700	-3440	0.00415039
904800	-3442	0.00463867
904900	-3418	0.00549316
905000	-3424	0.00622559
905100	-3434	0.0065918
905200	-3428	0.00646973
905300	-3414	0.00488281
905400	-3416	0.00427246
905500	-3452	0.00244141
905600	-3466	0.00158691
905700	-3458	-0.00012207
905800	-3470	-0.00219727
905900	-3474	-0.00231934
906000	-3484	-0.00280762
906100	-3518	-0.00390625
906200	-3534	-0.00476074
906300	-3546	-0.00537109
906400	-3526	-0.00549316
906500	-3522	-0.00622559
906600	-3494	-0.00549316
906700	-3500	-0.00695801
906800	-3498	-0.00952148
906900	-3508	-0.00952148
907000	-3502	-0.00939941
907100	-3498	-0.00683594
907200	-3506	-0.00708008
907300	-3526	-0.00634766
907400	-3516	-0.0065918
907500	-3530	-0.00610352
907600	-3516	-0.00524902
907700	-3532	-0.00622559
907800	-3536	-0.00598145
907900	-3540	-0.00585938
908000	-3512	-0.00744629
908100	-3512	-0.00866699
908200	-3518	-0.00817871
908300	-3508	-0.00817871
908400	-3460	-0.00683594
908500	-3468	-0.00634766
908600	-3446	-0.00585938
908700	-3440	-0.00512695
908800	-3450	-0.00598145
908900	-3440	-0.00646973
909000	-3444	-0.00598145
909100	-3442	-0.0057373
909200	-3444	-0.00671387
909300	-3462	-0.00561523
909400	-3470	-0.00366211
909500	-3472	-0.00280762
909600	-3492	-0.00378418
909700	-3474	-0.00354004
909800	-3462	-0.00378418
909900	-3452	-0.00219727
910000	-3436	-0.00366211
910100	-3444	-0.00378418
910200	-3444	-0.00366211
910300	-3404	-0.00317383
910400	-3430	-0.00500488
910500	-3442	-0.00512695
910600	-3458	-0.00549316
910700	-3464	-0.00610352
910800	-3472	-0.00610352
910900	-3466	-0.00524902
911000	-3456	-0.00524902
911100	-3432	-0.00646973
911200	-3440	-0.00695801
911300	-3416	-0.00720215
911400	-3442	-0.00634766
911500	-3438	-0.00512695
911600	-3420	-0.00439453
911700	-3410	-0.0032959
911800	-3428	-0.0045166
911900	-3442	-0.00561523
912000	-3448	-0.00585938
912100	-3458	-0.00390625
912200	-3452	-0.0032959
912300	-3456	-0.000976562
912400	-3484	-0.00146484
912500	-3490	-0.000732422
912600	-3484	-0.00012207
912700	-3494	0.000976562
912800	-3492	0.00256348
912900	-3480	0.000854492
913000	-3472	-0.000854492
913100	-3470	-0.000610352
913200	-3496	-0.000488281
913300	-3492	-0.00219727
913400	-3496	-0.00354004
913500	-3518	-0.00390625
913600	-3512	-0.0020752
913700	-3516	-0.00231934
913800	-3504	-0.00268555
913900	-3496	-0.00109863
914000	-3492	-0.00170898
914100	-3488	-0.00158691
914200	-3480	-0.00244141
914300	-3496	-0.0032959
914400	-3498	-0.00488281
914500	-3494	-0.00439453
914600	-3492	-0.00463867
914700	-3500	-0.00463867
914800	-3494	-0.00463867
914900	-3462	-0.00488281
915000	-3466	-0.00537109
915100	-3494	-0.00683594
915200	-3484	-0.0078125
915300	-3494	-0.00854492
915400	-3512	-0.00854492
915500	-3508	-0.00842285
915600	-3500	-0.00878906
915700	-3516	-0.00769043
915800	-3524	-0.00744629
915900	-3524	-0.00695801
916000	-3522	-0.00585938
916100	-3538	-0.00732422
916200	-3548	-0.00634766
916300	-3568	-0.0065918
916400	-3534	-0.00683594
916500	-3516	-0.00634766
916600	-3504	-0.0078125
916700	-3502	-0.00854492
916800	-3476	-0.00952148
916900	-3466	-0.0107422
917000	-3474	-0.0112305
917100	-3472	-0.0113525
917200	-3476	-0.0101318
917300	-3478	-0.00878906
917400	-3490	-0.00891113
917500	-3466	-0.00866699
917600	-3476	-0.00854492
917700	-3466	-0.00891113
917800	-3472	-0.0098877
917900	-3476	-0.00976562
918000	-3468	-0.00964355
918100	-3458	-0.0090332
918200	-3450	-0.00939941
918300	-3454	-0.00878906
918400	-3436	-0.00683594
918500	-3434	-0.00634766
918600	-3424	-0.00537109
918700	-3420	-0.0045166
918800	-3418	-0.00634766
918900	-3410	-0.00683594
919000	-3394	-0.00671387
919100	-3396	-0.00585938
919200	-3402	-0.00634766
919300	-3426	-0.0045166
919400	-3436	-0.00415039
919500	-3442	-0.00415039
919600	-3438	-0.00500488
919700	-3438	-0.00561523
919800	-3438	-0.00390625
919900	-3412	-0.00561523
920000	-3444	-0.00671387
920100	-3466	-0.00585938
920200	-3436	-0.00537109
920300	-3434	-0.00585938
920400	-3426	-0.0057373
920500	-3430	-0.0045166
920600	-3396	-0.00280762
920700	-3408	-0.00488281
920800	-3412	-0.00512695
920900	-3396	-0.00537109
921000	-3402	-0.00622559
921100	-3418	-0.0065918
921200	-3414	-0.00756836
921300	-3416	-0.0065918
921400	-3418	-0.00646973
921500	-3422	-0.00854492
921600	-3434	-0.00878906
921700	-3436	-0.00891113
921800	-3430	-0.00756836
921900	-3442	-0.00805664
922000	-3456	-0.00817871
922100	-3474	-0.00939941
922200	-3488	-0.0100098
922300	-3472	-0.0100098
922400	-3484	-0.00854492
922500	-3500	-0.0078125
922600	-3504	-0.00695801
922700	-3494	-0.00927734
922800	-3498	-0.00915527
922900	-3492	-0.00891113
923000	-3482	-0.0098877
923100	-3472	-0.010498
923200	-3476	-0.0119629
923300	-3470	-0.0102539
923400	-3462	-0.0101318
923500	-3454	-0.0117188
923600	-3476	-0.010498
923700	-3464	-0.00927734
923800	-3460	-0.00830078
923900	-3468	-0.00842285
924000	-3474	-0.00878906
924100	-3496	-0.00952148
924200	-3486	-0.0106201
924300	-3456	-0.0107422
924400	-3452	-0.0123291
924500	-3462	-0.0147705
924600	-3458	-0.0142822
924700	-3464	-0.0128174
924800	-3442	-0.0125732
924900	-3414	-0.0124512
925000	-3414	-0.0112305
925100	-3420	-0.0113525
925200	-3428	-0.0113525
925300	-3450	-0.0123291
925400	-3438	-0.0135498
925500	-3430	-0.0144043
925600	-3424	-0.0145264
925700	-3416	-0.0158691
925800	-3406	-0.0153809
925900	-3416	-0.0140381
926000	-3434	-0.0135498
926100	-3448	-0.0118408
926200	-3446	-0.0117188
926300	-3440	-0.0112305
926400	-3440	-0.012085
926500	-3442	-0.0133057
926600	-3466	-0.0131836
926700	-3464	-0.0119629
926800	-3484	-0.0106201
926900	-3512	-0.0109863
927000	-3522	-0.0108643
927100	-3524	-0.0102539
927200	-3524	-0.010376
927300	-3512	-0.0114746
927400	-3510	-0.0115967
927500	-3506	-0.0118408
927600	-3496	-0.0126953
927700	-3500	-0.0119629
927800	-3526	-0.0114746
927900	-3514	-0.0113525
928000	-3528	-0.012085
928100	-3540	-0.0114746
928200	-3542	-0.0100098
928300	-3534	-0.010498
928400	-3528	-0.0107422
928500	-3552	-0.0101318
928600	-3578	-0.00854492
928700	-3572	-0.00866699
928800	-3558	-0.00756836
928900	-3580	-0.00866699
929000	-3578	-0.00842285
929100	-3580	-0.00830078
929200	-3576	-0.00769043
929300	-3584	-0.00708008
929400	-3594	-0.00842285
929500	-3580	-0.00939941
929600	-3612	-0.00915527
929700	-3608	-0.0106201
929800	-3584	-0.0108643
929900	-3614	-0.0101318
930000	-3630	-0.00915527
930100	-3576	-0.00793457
930200	-3578	-0.00878906
930300	-3584	-0.00769043
930400	-3554	-0.00830078
930500	-3546	-0.00805664
930600	-3552	-0.00793457
930700	-3542	-0.00878906
930800	-3562	-0.00854492
930900	-3576	-0.0102539
931000	-3568	-0.00927734
931100	-3542	-0.010376
931200	-3522	-0.0108643
931300	-3530	-0.0124512
931400	-3540	-0.0118408
931500	-3540	-0.0100098
931600	-3538	-0.0113525
931700	-3520	-0.0108643
931800	-3538	-0.0108643
931900	-3534	-0.00976562
932000	-3532	-0.00744629
932100	-3530	-0.00622559
932200	-3532	-0.00427246
932300	-3510	-0.00292969
932400	-3496	-0.00146484
932500	-3504	-0.00170898
932600	-3514	-0.000976562
932700	-3512	0.000244141
932800	-3508	0.000244141
932900	-3484	0.00134277
933000	-3454	0.00183105
933100	-3458	0.000610352
933200	-3446	0.000732422
933300	-3442	0.00158691
933400	-3456	0.000976562
933500	-3480	0.000976562
933600	-3460	0.000488281
933700	-3478	-0.000854492
933800	-3466	0.000488281
933900	-3436	-0.000244141
934000	-3424	0.000732422
934100	-3420	-0.00134277
934200	-3414	-0.00158691
934300	-3408	-0.00146484
934400	-3432	-0.00183105
934500	-3430	-0.0020752
934600	-3442	-0.00183105
934700	-3448	-0.000610352
934800	-3456	-0.000854492
934900	-3470	-0.00146484
935000	-3484	-0.00109863
935100	-3482	0.00012207
935200	-3494	-0.00146484
935300	-3484	-0.00170898
935400	-3464	0.000488281
935500	-3458	0.0012207
935600	-3466	-0.000488281
935700	-3460	0.0012207
935800	-3442	0.00305176
935900	-3454	0.00366211
936000	-3454	0.00366211
936100	-3434	0.0032959
936200	-3442	0.0032959
936300	-3468	0.00170898
936400	-3490	0.00256348
936500	-3478	0.00170898
936600	-3476	0.00109863
936700	-3496	0.000854492
936800	-3480	0.000488281
936900	-3466	0.00183105
937000	-3448	0.00341797
937100	-3430	0.0032959
937200	-3442	0.00268555
937300	-3462	0.0020752
937400	-3486	0.00305176
937500	-3482	0.00292969
937600	-3462	0.0012207
937700	-3444	-0.000244141
937800	-3438	-0.00012207
937900	-3428	-0.000610352
938000	-3460	0.00012207
938100	-3472	-0.00183105
938200	-3482	-0.00244141
938300	-3502	-0.00292969
938400	-3510	-0.00366211
938500	-3522	-0.00427246
938600	-3534	-0.00366211
938700	-3560	-0.00231934
938800	-3572	-0.00146484
938900	-3570	-0.00134277
939000	-3552	-0.000610352
939100	-3536	0.000366211
939200	-3532	0.000488281
939300	-3558	0.00146484
939400	-3556	0.00183105
939500	-3568	0.00268555
939600	-3560	0.0020752
939700	-3574	0.00158691
939800	-3558	0.00109863
939900	-3564	0.000488281
940000	-3544	0.000610352
940100	-3536	0.00231934
940200	-3528	0.000610352
940300	-3524	0.00219727
940400	-3490	0.00268555
940500	-3450	0.00244141
940600	-3444	0.00244141
940700	-3436	0.00415039
940800	-3438	0.0057373
940900	-3432	0.00561523
941000	-3420	0.00634766
941100	-3428	0.00683594
941200	-3410	0.00817871
941300	-3400	0.0078125
941400	-3400	0.00866699
941500	-3390	0.0100098
941600	-3386	0.0111084
941700	-3402	0.0111084
941800	-3402	0.0106201
941900	-3412	0.010498
942000	-3414	0.0106201
942100	-3388	0.012085
942200	-3384	0.0123291
942300	-3398	0.0114746
942400	-3402	0.0114746
942500	-3418	0.0128174
942600	-3426	0.0145264
942700	-3442	0.0162354
942800	-3432	0.0152588
942900	-3444	0.0141602
943000	-3442	0.0147705
943100	-3454	0.0152588
943200	-3432	0.0166016
943300	-3434	0.0166016
943400	-3434	0.015625
943500	-3466	0.0142822
943600	-3480	0.0153809
943700	-3482	0.0153809
943800	-3478	0.0141602
943900	-3498	0.0126953
944000	-3504	0.0117188
944100	-3508	0.0112305
944200	-3498	0.0112305
944300	-3498	0.0113525
944400	-3506	0.0113525
944500	-3516	0.0109863
944600	-3526	0.010376
944700	-3534	0.0114746
944800	-3520	0.0113525
944900	-3530	0.00964355
945000	-3518	0.00976562
945100	-3524	0.00952148
945200	-3528	0.0111084
945300	-3502	0.0101318
945400	-3528	0.0101318
945500	-3530	0.0126953
945600	-3540	0.0134277
945700	-3534	0.0136719
945800	-3512	0.0135498
945900	-3524	0.0145264
946000	-3522	0.0144043
946100	-3522	0.0148926
946200	-3530	0.0147705
946300	-3526	0.0158691
946400	-3530	0.015625
946500	-3532	0.0164795
946600	-3538	0.0172119
946700	-3534	0.0179443
946800	-3530	0.0177002
946900	-3544	0.0180664
947000	-3548	0.0172119
947100	-3530	0.019043
947200	-3564	0.0181885
947300	-3562	0.0178223
947400	-3562	0.0150146
947500	-3580	0.0159912
947600	-3578	0.0140381
947700	-3560	0.0117188
947800	-3590	0.0109863
947900	-3582	0.0106201
948000	-3596	0.0098877
948100	-3580	0.0098877
948200	-3568	0.00866699
948300	-3570	0.00891113
948400	-3574	0.00817871
948500	-3570	0.00891113
948600	-3574	0.00866699
948700	-3548	0.00769043
948800	-3554	0.00561523
948900	-3556	0.00622559
949000	-3570	0.00610352
949100	-3578	0.0057373
949200	-3586	0.00463867
949300	-3574	0.00512695
949400	-3562	0.00402832
949500	-3540	0.00439453
949600	-3526	0.0045166
949700	-3530	0.00561523
949800	-3536	0.00598145
949900	-3520	0.00610352
950000	-3518	0.00610352
950100	-3484	0.00634766
950200	-3508	0.00488281
950300	-3500	0.00292969
950400	-3482	0.00268555
950500	-3494	0.00476074
950600	-3476	0.00463867
950700	-3460	0.00476074
950800	-3476	0.00634766
950900	-3482	0.00817871
951000	-3474	0.00830078
951100	-3476	0.00708008
951200	-3466	0.0065918
951300	-3486	0.00671387
951400	-3470	0.00720215
951500	-3478	0.00720215
951600	-3484	0.0100098
951700	-3486	0.0100098
951800	-3504	0.0106201
951900	-3524	0.0113525
952000	-3498	0.0107422
952100	-3490	0.0106201
952200	-3462	0.0115967
952300	-3476	0.0115967
952400	-3480	0.0126953
952500	-3472	0.012207
952600	-3474	0.0109863
952700	-3456	0.010498
952800	-3460	0.012207
952900	-3466	0.0136719
953000	-3460	0.0134277
953100	-3470	0.012207
953200	-3488	0.012207
953300	-3478	0.0106201
953400	-3472	0.0118408
953500	-3458	0.0118408
953600	-3454	0.0141602
953700	-3438	0.012085
953800	-3474	0.0107422
953900	-3480	0.010376
954000	-3492	0.0090332
954100	-3512	0.0102539
954200	-3508	0.0107422
954300	-3510	0.0107422
954400	-3502	0.010376
954500	-3516	0.0113525
954600	-3508	0.0090332
954700	-3500	0.0101318
954800	-3486	0.00976562
954900	-3498	0.0090332
955000	-3494	0.00854492
955100	-3480	0.0078125
955200	-3490	0.00695801
955300	-3494	0.00683594
955400	-3500	0.00744629
955500	-3492	0.00720215
955600	-3476	0.00671387
955700	-3506	0.00549316
955800	-3486	0.00695801
955900	-3490	0.00744629
956000	-3478	0.00817871
956100	-3490	0.00769043
956200	-3478	0.00708008
956300	-3470	0.00805664
956400	-3458	0.00793457
956500	-3456	0.00805664
956600	-3452	0.00793457
956700	-3444	0.00695801
956800	-3428	0.00634766
956900	-3416	0.00671387
957000	-3424	0.00708008
957100	-3410	0.00549316
957200	-3426	0.00512695
957300	-3422	0.00537109
957400	-3462	0.00488281
957500	-3460	0.00427246
957600	-3464	0.00378418
957700	-3438	0.00561523
957800	-3432	0.00598145
957900	-3414	0.00500488
958000	-3408	0.0057373
958100	-3432	0.0045166
958200	-3446	0.0057373
958300	-3444	0.00561523
958400	-3432	0.0057373
958500	-3446	0.00427246
958600	-3460	0.00476074
958700	-3468	0.00524902
958800	-3470	0.00341797
958900	-3464	0.00183105
959000	-3470	0.00292969
959100	-3466	0.00354004
959200	-3470	0.00415039
959300	-3470	0.0032959
959400	-3460	0.00366211
959500	-3450	0.00500488
959600	-3462	0.0057373
959700	-3448	0.00744629
959800	-3462	0.00708008
959900	-3472	0.00769043
960000	-3472	0.00720215
960100	-3480	0.00720215
960200	-3520	0.00683594
960300	-3526	0.00769043
960400	-3532	0.00793457
960500	-3546	0.00952148
960600	-3564	0.00964355
960700	-3550	0.0102539
960800	-3568	0.0102539
960900	-3562	0.0113525
961000	-3558	0.0106201
961100	-3558	0.0124512
961200	-3584	0.0118408
961300	-3550	0.0125732
961400	-3544	0.0123291
961500	-3570	0.0119629
961600	-3548	0.0144043
961700	-3538	0.0136719
961800	-3522	0.015625
961900	-3534	0.0153809
962000	-3538	0.015625
962100	-3522	0.015625
962200	-3508	0.0172119
962300	-3512	0.0168457
962400	-3514	0.0184326
962500	-3546	0.0178223
962600	-3554	0.0189209
962700	-3534	0.0180664
962800	-3546	0.0177002
962900	-3546	0.0172119
963000	-3548	0.0177002
963100	-3562	0.0169678
963200	-3560	0.0161133
963300	-3564	0.013916
963400	-3598	0.0140381
963500	-3572	0.0140381
963600	-3598	0.0141602
963700	-3586	0.0144043
963800	-3572	0.0131836
963900	-3550	0.0146484
964000	-3564	0.0144043
964100	-3572	0.0140381
964200	-3590	0.0137939
964300	-3594	0.0142822
964400	-3610	0.0150146
964500	-3610	0.0151367
964600	-3630	0.0130615
964700	-3638	0.0124512
964800	-3642	0.0126953
964900	-3646	0.0112305
965000	-3658	0.0107422
965100	-3656	0.0112305
965200	-3648	0.0112305
965300	-3636	0.0109863
965400	-3648	0.0109863
965500	-3638	0.0107422
965600	-3632	0.010498
965700	-3632	0.00866699
965800	-3618	0.00878906
965900	-3618	0.00878906
966000	-3634	0.0090332
966100	-3616	0.00830078
966200	-3608	0.0090332
966300	-3618	0.00708008
966400	-3636	0.00720215
966500	-3636	0.00598145
966600	-3636	0.00805664
966700	-3640	0.0078125
966800	-3648	0.00610352
966900	-3648	0.00427246
967000	-3624	0.00341797
967100	-3616	0.00378418
967200	-3622	0.00488281
967300	-3660	0.00512695
967400	-3674	0.0045166
967500	-3682	0.00354004
967600	-3672	0.00268555
967700	-3674	0.00439453
967800	-3640	0.00488281
967900	-3634	0.00549316
968000	-3646	0.00390625
968100	-3654	0.00537109
968200	-3630	0.0057373
968300	-3642	0.00720215
968400	-3626	0.00805664
968500	-3620	0.00976562
968600	-3612	0.0078125
968700	-3618	0.00695801
968800	-3628	0.00463867
968900	-3642	0.00463867
969000	-3638	0.00390625
969100	-3650	0.00256348
969200	-3650	0.00256348
969300	-3634	0.00463867
969400	-3652	0.00415039
969500	-3642	0.00402832
969600	-3634	0.00561523
969700	-3636	0.00463867
969800	-3636	0.00463867
969900	-3630	0.00317383
970000	-3622	0.00280762
970100	-3636	0.00292969
970200	-3626	0.00231934
970300	-3622	0.00292969
970400	-3630	0.00341797
970500	-3594	0.00292969
970600	-3590	0.00244141
970700	-3578	0.00378418
970800	-3598	0.00537109
970900	-3606	0.00549316
971000	-3598	0.0045166
971100	-3602	0.00463867
971200	-3598	0.00402832
971300	-3594	0.00439453
971400	-3564	0.00537109
971500	-3572	0.00439453
971600	-3582	0.00390625
971700	-3560	0.00268555
971800	-3578	0.0020752
971900	-3580	0.00305176
972000	-3584	0.00415039
972100	-3578	0.00402832
972200	-3606	0.00439453
972300	-3610	0.00292969
972400	-3626	0.00280762
972500	-3636	0.00170898
972600	-3642	0.00256348
972700	-3626	0.000976562
972800	-3596	0.0012207
972900	-3576	0.00219727
973000	-3562	0.00256348
973100	-3572	0.0032959
973200	-3598	0.00366211
973300	-3616	0.00402832
973400	-3622	0.00317383
973500	-3614	0.00256348
973600	-3616	0.00170898
973700	-3592	0.00256348
973800	-3582	0.00195312
973900	-3598	0.000976562
974000	-3612	-0.00012207
974100	-3610	0.000366211
974200	-3606	0
974300	-3620	-0.00012207
974400	-3620	0
974500	-3602	-0.00146484
974600	-3634	-0.000732422
974700	-3632	-0.00012207
974800	-3636	0.000854492
974900	-3650	0.00109863
975000	-3652	0.00268555
975100	-3634	0.00146484
975200	-3624	0.000854492
975300	-3620	0.000854492
975400	-3618	-0.00012207
975500	-3604	0.000976562
975600	-3610	0.000244141
975700	-3630	0.00183105
975800	-3612	0.00378418
975900	-3624	0.0045166
976000	-3612	0.00415039
976100	-3620	0.00561523
976200	-3602	0.00378418
976300	-3608	0.00305176
976400	-3582	0.00524902
976500	-3596	0.00463867
976600	-3636	0.00598145
976700	-3618	0.00610352
976800	-3600	0.00549316
976900	-3594	0.00476074
977000	-3600	0.00463867
977100	-3590	0.00427246
977200	-3568	0.00317383
977300	-3564	0.00341797
977400	-3578	0.00244141
977500	-3580	0.00170898
977600	-3590	0.000366211
977700	-3580	0.000488281
977800	-3580	0.0012207
977900	-3568	0.00109863
978000	-3592	0.00317383
978100	-3578	0.00402832
978200	-3578	0.00317383
978300	-3574	0.00439453
978400	-3586	0.00402832
978500	-3584	0.0045166
978600	-3586	0.00402832
978700	-3596	0.00305176
978800	-3606	0.00476074
978900	-3642	0.00476074
979000	-3648	0.0045166
979100	-3632	0.00512695
979200	-3616	0.00488281
979300	-3618	0.00512695
979400	-3608	0.00439453
979500	-3606	0.00585938
979600	-3604	0.00585938
979700	-3620	0.00524902
979800	-3618	0.00549316
979900	-3628	0.00512695
980000	-3648	0.00366211
980100	-3628	0.00390625
980200	-3618	0.00500488
